0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
15,11,4,0,0,1,1,0,0,0,0,1,1,1,1
17,12,5,0,0,1,1,0,0,1,1,0,1,1,0
15,12,3,0,0,1,1,0,0,0,0,1,1,1,1
16,12,4,0,0,1,1,0,0,1,1,0,1,1,0
16,13,3,0,0,1,1,1,1,0,1,0,1,1,0
14,12,2,0,0,1,1,1,1,0,1,0,-10,1,0
14,14,0,0,0,1,1,1,1,0,1,0,1,1,0
15,14,1,0,0,1,1,1,1,0,1,0,1,-10,0
14,12,2,0,0,1,1,1,1,0,1,0,-10,1,0
16,12,4,0,0,1,1,1,1,0,1,0,1,1,0
14,12,2,0,0,1,1,1,1,0,1,0,-10,1,0
14,13,1,0,0,1,1,1,1,0,-10,0,1,1,0
12,11,1,0,0,1,1,1,1,0,-10,0,1,1,0
11,9,2,0,0,1,1,1,1,0,1,0,1,1,0
10,7,3,0,0,1,1,1,1,0,1,0,1,1,0
9,7,4,0,0,0,1,1,1,0,1,0,1,1,0
7,7,2,0,0,0,1,1,1,1,1,1,-10,1,1
7,7,4,0,0,0,1,1,1,0,1,0,1,1,0
6,6,4,0,0,0,1,1,1,0,1,0,1,1,0
4,6,4,0,0,0,1,1,1,1,1,1,1,1,1
4,5,3,0,0,0,1,1,1,1,1,1,1,1,1
6,3,3,0,0,1,1,1,1,0,1,0,1,1,0
5,5,4,0,0,0,1,1,1,0,1,0,1,1,0
6,5,5,0,0,1,1,1,1,0,1,0,1,1,0
6,5,3,1,0,0,1,1,1,0,1,0,1,1,0
7,6,3,1,0,0,1,1,1,0,1,0,1,1,0
8,5,3,1,0,0,1,1,1,0,1,0,0,0,0
8,5,3,1,0,0,1,1,1,0,1,0,0,0,0
8,6,2,1,0,0,1,1,1,0,1,0,0,0,0
8,8,2,1,0,0,1,1,1,0,1,0,-10,1,0
8,9,3,1,0,0,1,1,1,0,1,0,1,1,0
7,10,3,1,0,0,1,1,1,1,1,1,1,1,1
7,9,2,1,0,0,1,1,1,1,1,1,1,1,1
6,8,4,1,0,0,1,1,1,1,1,1,1,1,1
5,7,6,0,0,0,1,0,1,1,1,1,1,1,1
5,5,6,0,0,1,1,0,0,1,1,1,1,1,1
5,6,5,0,0,1,1,1,0,0,1,1,1,1,1
7,7,6,0,0,1,1,0,0,1,1,1,1,1,1
7,5,4,0,0,1,1,1,1,1,1,1,1,1,1
7,4,3,0,0,1,1,1,1,1,1,1,1,1,1
7,6,1,0,0,1,1,1,1,1,1,1,1,-10,1
5,6,3,0,0,1,1,1,1,1,1,1,1,1,1
6,5,1,0,0,1,1,1,1,1,1,1,1,-10,1
8,5,3,0,0,1,1,1,0,0,1,1,1,1,1
9,5,4,0,0,1,1,0,0,1,1,1,1,1,1
10,6,6,0,0,1,1,0,1,1,1,1,1,1,1
9,7,6,0,0,1,1,1,1,1,1,1,1,1,1
8,6,6,0,0,1,1,1,1,1,1,1,1,1,1
7,5,6,0,0,1,1,1,1,1,1,1,1,1,1
6,5,5,0,0,0,1,1,1,1,1,1,1,1,1
8,6,6,1,0,0,1,1,1,1,1,1,1,1,1
9,5,6,1,0,0,1,1,1,0,1,0,1,1,0
9,5,8,1,0,0,1,1,1,0,1,0,1,1,0
9,4,9,1,0,0,1,1,1,0,1,0,1,1,0
8,4,8,1,0,0,1,1,1,1,1,1,1,1,1
8,4,8,0,0,0,1,1,1,0,1,0,1,1,0
9,2,9,0,0,1,1,1,1,0,1,0,1,1,0
11,4,11,0,0,1,1,1,1,0,1,0,1,1,0
9,4,9,0,0,1,1,1,1,0,1,0,1,1,0
8,3,7,0,0,0,1,1,1,0,1,0,1,1,0
9,2,9,0,0,1,1,1,1,0,1,0,1,1,0
9,2,9,0,0,1,1,1,1,0,1,0,1,1,0
9,2,9,0,0,1,1,1,1,0,1,0,1,1,0
9,4,7,0,0,0,1,1,1,0,1,0,1,1,0
9,4,7,0,0,0,1,1,1,0,1,0,1,1,0
10,4,6,0,0,1,1,1,1,0,1,0,1,1,0
9,5,6,0,0,1,1,1,1,1,1,1,1,1,1
10,6,6,0,0,1,1,1,1,1,1,1,1,1,1
8,6,4,0,0,1,1,1,1,1,1,1,1,1,1
8,7,5,0,0,1,1,1,1,1,1,1,1,1,1
8,9,5,0,0,1,1,1,1,1,1,1,1,1,1
9,9,6,0,0,1,1,1,1,1,1,1,1,1,1
8,9,5,0,0,1,1,1,1,1,1,1,1,1,1
9,8,5,0,0,1,1,1,1,1,1,1,1,1,1
11,9,4,0,0,1,1,1,0,0,1,1,1,1,1
11,10,3,0,0,1,1,1,0,0,1,1,1,1,1
10,9,3,0,0,1,1,1,0,0,1,1,1,1,1
11,8,3,0,0,1,1,0,0,1,1,1,1,1,1
13,8,5,0,0,1,1,0,1,1,1,1,1,1,1
15,10,5,0,0,1,1,0,0,0,0,1,1,1,1
15,10,5,0,0,1,1,0,0,0,0,1,1,1,1
15,11,4,0,0,1,1,0,0,0,0,1,1,1,1
16,10,6,0,0,1,1,0,0,1,1,0,1,1,0
16,11,5,0,0,1,1,0,0,1,1,0,1,1,0
17,13,4,0,0,1,1,0,0,1,1,0,1,1,0
17,12,5,0,0,1,1,0,0,1,1,0,1,1,0
17,13,4,0,0,1,1,0,0,1,1,0,1,1,0
17,15,2,0,0,1,1,0,0,0,0,1,-10,1,1
18,16,2,0,0,1,1,0,0,0,0,1,-10,1,1
18,17,1,0,0,1,1,0,0,0,0,1,1,-10,1
18,17,1,0,0,1,1,0,0,0,0,1,1,-10,1
19,18,1,0,0,1,1,0,0,1,1,0,1,-10,0
18,17,1,0,0,1,1,1,1,0,-10,0,1,1,0
18,16,2,0,0,1,1,1,1,0,1,0,1,1,0
17,16,3,0,0,1,1,1,1,0,1,0,1,1,0
17,16,3,0,0,1,1,1,1,0,1,0,1,1,0
16,17,1,0,0,1,1,1,-10,1,1,1,1,1,1
17,16,3,0,0,1,1,1,1,0,1,0,1,1,0
16,15,3,0,0,1,1,1,1,1,1,1,1,1,1
17,15,2,0,0,1,1,0,1,1,1,1,1,1,1
16,15,3,0,0,1,1,1,1,1,1,1,1,1,1
16,14,4,0,0,1,1,1,1,1,1,1,1,1,1
16,12,4,0,0,1,1,0,1,1,1,1,1,1,1
17,13,4,0,0,1,1,0,0,0,0,1,1,1,1
17,12,5,0,0,1,1,0,0,0,0,1,1,1,1
16,12,4,0,0,1,1,0,0,0,0,1,1,1,1
15,11,4,0,0,1,1,0,0,0,0,1,1,1,1
16,13,3,0,0,1,1,0,0,0,0,1,1,1,1
16,12,4,0,0,1,1,0,0,1,1,0,1,1,0
16,13,3,0,0,1,1,0,0,1,1,0,1,1,0
15,11,4,0,0,1,1,0,0,1,1,0,1,1,0
15,12,3,0,0,1,1,0,0,1,1,0,1,1,0
15,11,4,0,0,1,1,0,0,1,1,0,1,1,0
14,9,5,0,0,1,1,0,0,1,1,0,1,1,0
13,10,3,0,0,1,1,0,0,0,0,1,1,1,1
12,8,4,0,0,1,1,0,0,0,0,1,1,1,1
12,9,3,0,0,1,1,0,0,0,0,1,1,1,1
12,9,3,0,0,1,1,0,0,0,0,1,1,1,1
11,9,4,0,0,1,1,0,0,0,0,1,1,1,1
12,10,2,0,0,1,1,0,0,1,1,0,1,1,0
11,8,3,0,0,1,1,0,0,1,1,0,1,1,0
10,6,4,0,0,1,1,0,0,1,1,0,1,1,0
11,6,5,0,0,1,1,0,0,1,1,0,1,1,0
11,6,5,0,0,1,1,0,0,0,0,1,1,1,1
11,5,6,0,0,1,1,0,0,0,0,1,1,1,1
12,5,7,0,0,1,1,0,0,0,0,1,1,1,1
11,5,6,0,0,1,1,0,0,0,0,1,1,1,1
11,6,5,0,0,1,1,0,0,0,0,1,1,1,1
13,7,6,0,0,1,1,0,0,1,1,0,1,1,0
14,9,5,0,0,1,1,0,0,1,1,0,1,1,0
12,7,5,0,0,1,1,0,0,0,0,1,1,1,1
11,6,5,0,0,1,1,0,0,0,0,1,1,1,1
10,6,4,0,0,1,1,0,1,1,1,1,1,1,1
12,8,6,0,0,1,1,0,0,0,0,1,1,1,1
12,7,5,0,0,1,1,0,0,0,0,1,1,1,1
11,7,4,0,0,1,1,0,1,1,1,1,1,1,1
10,6,4,0,0,1,1,0,1,1,1,1,1,1,1
10,6,4,0,0,1,1,0,1,1,1,1,1,1,1
9,5,4,0,0,1,1,0,0,1,1,1,1,1,1
7,5,6,0,0,1,1,1,0,0,1,1,1,1,1
7,5,6,0,0,1,1,1,0,0,1,1,1,1,1
9,6,5,0,0,1,1,0,0,1,1,1,1,1,1
11,7,6,0,0,1,1,0,1,1,1,1,1,1,1
11,6,7,0,0,1,1,0,0,0,0,1,1,1,1
13,7,8,0,0,1,1,0,0,1,1,0,1,1,0
14,8,8,0,0,1,1,0,0,1,1,0,1,1,0
13,10,9,0,0,1,1,0,0,1,1,0,1,1,0
12,10,8,0,0,1,1,0,0,1,1,0,1,1,0
13,11,8,0,0,1,1,0,0,1,1,0,1,1,0
12,10,8,0,0,1,1,0,0,1,1,0,1,1,0
13,8,7,0,0,1,1,0,0,1,1,0,1,1,0
14,8,6,0,0,1,1,0,0,1,1,0,1,1,0
13,6,7,0,0,1,1,0,0,1,1,0,1,1,0
13,6,7,0,0,1,1,0,0,1,1,0,1,1,0
12,6,8,0,0,1,1,0,0,1,1,0,1,1,0
12,7,7,0,0,1,1,1,1,0,1,0,1,1,0
13,6,7,0,0,1,1,1,1,0,1,0,1,1,0
12,8,6,0,0,1,1,1,1,0,1,0,1,1,0
13,10,5,0,0,1,1,1,1,0,1,0,1,1,0
13,10,5,0,0,1,1,0,1,1,1,1,1,1,1
13,10,5,0,0,1,1,0,0,0,0,1,1,1,1
13,9,6,0,0,1,1,0,0,1,1,0,1,1,0
13,9,4,0,0,1,1,1,1,0,1,0,1,1,0
14,9,5,0,0,1,1,0,0,1,1,0,1,1,0
15,10,5,0,0,1,1,0,0,1,1,0,1,1,0
15,10,5,0,0,1,1,0,0,1,1,0,1,1,0
15,11,4,0,0,1,1,1,1,0,1,0,1,1,0
16,12,4,0,0,1,1,1,1,0,1,0,1,1,0
17,13,4,0,0,1,1,1,1,0,1,0,1,1,0
16,13,3,0,0,1,1,1,1,0,1,0,1,1,0
16,12,4,0,0,1,1,0,0,1,1,0,1,1,0
16,13,3,0,0,1,1,0,0,1,1,0,1,1,0
17,14,3,0,0,1,1,0,0,1,1,0,1,1,0
16,13,3,0,0,1,1,0,0,1,1,0,1,1,0
17,15,2,0,0,1,1,0,0,1,1,0,1,1,0
18,15,3,0,0,1,1,0,0,1,1,0,1,1,0
17,16,1,0,0,1,1,1,1,0,1,0,1,-10,0
18,15,3,0,0,1,1,0,0,1,1,0,1,1,0
17,13,4,0,0,1,1,0,0,1,1,0,1,1,0
17,12,5,0,0,1,1,0,0,1,1,0,1,1,0
18,12,6,0,0,1,1,0,0,1,1,0,1,1,0
18,14,4,0,0,1,1,1,1,0,1,0,1,1,0
18,13,5,0,0,1,1,1,1,0,1,0,1,1,0
17,12,5,0,0,1,1,0,1,1,1,1,1,1,1
18,13,5,0,0,1,1,1,1,0,1,0,1,1,0
18,12,6,0,0,1,1,1,1,0,1,0,1,1,0
17,11,6,0,0,1,1,0,1,1,1,1,1,1,1
17,9,8,0,0,1,1,1,1,0,1,0,1,1,0
17,9,8,0,0,1,1,0,0,1,1,0,1,1,0
16,7,9,0,0,1,1,0,0,1,1,0,1,1,0
15,7,8,0,0,1,1,0,0,1,1,0,1,1,0
13,7,6,0,0,1,1,1,1,0,1,0,1,1,0
13,6,7,0,0,1,1,1,1,0,1,0,1,1,0
12,5,7,0,0,1,1,1,1,0,1,0,1,1,0
10,5,7,0,0,1,1,1,1,0,1,0,1,1,0
8,3,7,0,0,0,1,1,1,0,1,0,1,1,0
8,5,7,1,0,0,1,1,1,1,1,1,1,1,1
10,5,5,1,0,0,1,1,1,1,1,1,1,1,1
9,5,4,1,0,0,1,1,1,1,1,1,1,1,1
10,4,6,1,0,0,1,1,1,1,1,1,0,1,0
10,4,6,1,0,0,1,1,1,1,1,1,0,0,1
10,3,7,1,0,0,1,1,1,1,1,1,0,0,1
9,3,6,1,0,0,1,1,1,1,1,1,1,1,1
10,4,6,1,0,0,1,1,1,1,1,1,0,0,1
10,5,5,1,0,0,1,1,1,1,1,1,0,0,1
10,5,5,1,0,0,1,1,1,1,1,1,0,0,1
9,6,3,1,0,0,1,1,1,1,1,1,1,1,1
7,6,5,1,0,0,1,1,1,1,1,1,1,1,1
7,7,4,1,0,0,1,1,1,1,1,1,1,1,1
6,6,2,1,0,0,1,1,1,1,1,1,-10,1,1
6,6,4,1,0,0,1,1,1,1,1,1,1,1,1
6,6,2,1,0,0,1,1,1,1,1,1,-10,1,1
7,5,4,1,0,0,1,1,1,1,1,1,1,1,1
6,4,4,1,0,0,1,1,1,1,1,1,1,1,1
6,5,5,1,0,0,1,1,1,1,1,1,1,1,1
6,4,6,1,0,0,1,1,1,1,1,1,1,1,1
4,3,5,1,0,0,1,1,1,1,1,1,1,1,1
3,5,6,1,0,0,1,1,1,1,1,1,1,1,1
5,5,6,1,0,0,1,1,1,1,1,1,1,1,1
3,5,6,1,0,0,1,1,1,1,1,1,1,1,1
3,7,8,1,0,0,1,1,1,1,1,1,1,1,1
4,8,8,1,0,0,1,1,1,1,1,1,1,1,1
4,8,8,1,0,0,1,1,1,1,1,1,1,0,0
6,8,8,1,0,0,1,1,1,0,1,0,0,0,0
5,7,8,1,0,0,1,1,1,0,1,0,0,0,0
5,8,7,1,0,0,1,1,1,1,1,1,1,0,0
5,8,9,1,0,0,1,1,1,0,1,0,0,0,0
6,10,10,1,0,0,1,1,1,0,1,0,0,0,0
6,9,9,1,0,0,1,1,1,1,1,1,1,0,0
7,7,8,1,0,0,1,1,1,1,1,1,1,0,0
8,6,8,1,0,0,1,1,1,0,1,0,0,0,0
8,8,8,1,0,0,1,1,1,1,1,1,1,0,0
9,8,9,1,0,0,1,1,1,1,1,1,1,0,0
7,6,7,1,0,0,1,1,1,1,1,1,0,1,0
9,7,8,1,0,0,1,1,1,1,1,1,1,0,0
8,6,8,1,0,0,1,1,1,1,1,1,1,1,1
8,5,7,1,0,0,1,1,1,1,1,1,1,1,1
6,4,8,1,0,0,1,1,1,1,1,1,1,1,1
7,3,6,1,0,0,1,1,1,1,1,1,1,1,1
6,2,6,1,0,0,1,1,1,1,1,1,1,1,1
7,1,6,1,0,0,1,1,1,1,1,1,1,0,0
7,3,6,1,0,0,1,1,1,1,1,1,1,1,1
8,5,7,1,0,0,1,1,1,1,1,1,1,1,1
9,6,9,1,0,0,1,1,1,0,1,0,1,1,0
9,8,11,1,0,0,1,1,1,0,1,0,1,1,0
8,8,12,1,0,0,1,1,1,0,1,0,1,1,0
7,7,12,1,0,0,1,1,1,0,1,0,1,1,0
5,8,13,0,0,0,1,1,1,0,1,0,1,1,0
4,9,13,0,0,0,1,1,1,0,1,0,1,1,0
5,10,13,1,0,0,1,1,1,0,1,0,1,1,0
5,10,11,1,0,0,1,1,1,1,1,1,1,1,1
6,9,11,1,0,0,1,1,1,0,1,0,1,1,0
4,9,13,0,0,0,1,1,1,0,1,0,1,1,0
4,8,12,0,0,1,1,0,1,1,1,1,1,1,1
4,9,13,0,0,1,1,0,0,0,0,1,1,1,1
5,8,13,0,0,1,1,0,0,0,0,1,1,1,1
6,6,12,0,0,1,1,0,0,0,0,1,1,1,1
5,6,11,0,0,1,1,0,0,0,0,1,1,1,1
4,6,10,0,0,1,1,0,0,0,0,1,1,1,1
4,5,9,0,0,1,1,0,0,0,0,1,1,1,1
5,5,10,0,0,1,1,0,0,0,0,1,1,1,1
5,5,10,0,0,1,1,0,0,0,0,1,1,1,1
6,5,11,0,0,1,1,0,0,0,0,1,1,1,1
5,6,11,0,0,0,1,0,1,1,1,1,1,1,1
6,6,12,0,0,1,1,0,1,1,1,1,1,1,1
6,5,11,0,0,1,1,1,1,1,1,1,1,1,1
6,5,11,0,0,1,1,1,1,1,1,1,1,1,1
7,5,12,0,0,1,1,1,1,0,1,0,1,1,0
6,5,11,0,0,0,1,1,1,0,1,0,1,1,0
8,4,12,0,0,1,1,1,1,0,1,0,1,1,0
7,6,13,0,0,1,1,1,1,0,1,0,1,1,0
8,7,15,0,0,1,1,1,1,0,1,0,1,1,0
6,9,15,0,0,1,1,1,1,0,1,0,1,1,0
7,7,14,0,0,1,1,1,1,0,1,0,1,1,0
8,6,14,0,0,1,1,1,1,0,1,0,1,1,0
9,7,16,0,0,1,1,1,1,0,1,0,1,1,0
10,7,17,0,0,1,1,1,1,0,1,0,1,1,0
12,6,18,0,0,1,1,0,0,1,1,0,1,1,0
13,5,18,0,0,1,1,0,0,1,1,0,1,1,0
13,4,17,0,0,1,1,0,0,0,0,1,1,1,1
12,5,17,0,0,1,1,0,0,0,0,1,1,1,1
13,3,16,0,0,1,1,0,0,0,0,1,1,1,1
15,2,17,0,0,1,1,0,0,1,1,0,1,1,0
14,4,18,0,0,1,1,0,0,1,1,0,1,1,0
15,3,18,0,0,1,1,0,0,1,1,0,1,1,0
14,4,16,0,0,1,1,0,0,0,0,1,1,1,1
12,4,16,0,0,1,1,0,1,1,1,1,1,1,1
13,5,16,0,0,1,1,1,1,0,1,0,1,1,0
13,5,14,0,0,1,1,1,1,0,1,0,1,1,0
12,4,14,0,0,1,1,1,1,1,1,1,1,1,1
11,4,13,0,0,1,1,1,1,1,1,1,1,1,1
11,5,14,0,0,1,1,1,1,1,1,1,1,1,1
9,4,13,0,0,1,1,1,1,1,1,1,1,1,1
9,3,12,0,0,1,1,1,1,1,1,1,1,1,1
9,4,13,0,0,1,1,1,1,1,1,1,1,1,1
11,3,14,0,0,1,1,0,0,1,1,1,1,1,1
10,2,12,0,0,1,1,1,1,1,1,1,1,1,1
11,1,12,0,0,1,1,0,0,1,1,1,1,1,1
9,2,11,0,0,1,1,1,1,1,1,1,1,1,1
8,4,12,0,0,1,1,1,1,1,1,1,1,1,1
9,5,14,0,0,1,1,0,0,1,1,1,1,1,1
7,6,13,0,0,1,1,1,1,1,1,1,1,1,1
9,5,14,0,0,1,1,1,1,1,1,1,1,1,1
10,4,14,0,0,1,1,1,1,0,1,0,1,1,0
10,4,14,0,0,1,1,1,1,0,1,0,1,1,0
8,5,13,0,0,1,1,1,1,0,1,0,1,1,0
7,7,14,0,0,1,1,1,1,0,1,0,1,1,0
5,7,12,0,0,1,1,1,1,1,1,1,1,1,1
6,7,13,0,0,1,1,1,1,1,1,1,1,1,1
5,7,12,0,0,1,1,1,1,1,1,1,1,1,1
5,7,12,0,0,1,1,1,1,1,1,1,1,1,1
5,6,11,0,0,1,1,1,1,1,1,1,1,1,1
5,6,11,0,0,1,1,1,1,1,1,1,1,1,1
4,8,12,0,0,0,1,1,1,1,1,1,1,1,1
5,8,13,0,0,0,1,1,1,1,1,1,1,1,1
5,8,13,0,0,1,1,1,1,1,1,1,1,1,1
3,9,12,0,0,0,1,1,1,1,1,1,1,1,1
3,11,14,0,0,1,1,1,1,1,1,1,1,1,1
3,12,15,0,0,1,1,0,1,1,1,1,1,1,1
3,12,15,0,0,1,1,0,0,1,1,1,1,1,1
2,12,14,0,0,0,1,0,0,1,1,1,1,1,1
2,10,12,0,0,0,1,1,0,0,1,1,1,1,1
2,10,12,0,0,0,1,1,0,0,1,1,1,1,1
3,9,12,0,0,0,1,1,0,0,1,1,1,1,1
4,9,11,1,0,0,1,1,0,0,1,1,1,1,1
6,9,13,1,0,0,1,0,0,1,1,1,1,1,1
7,10,15,1,0,0,1,0,1,1,1,1,1,1,1
6,10,14,1,0,0,1,0,0,1,1,1,1,1,1
6,10,14,1,0,0,1,0,0,1,1,1,1,1,1
4,11,13,1,0,0,1,1,0,0,1,1,1,1,1
4,10,12,1,0,0,1,1,1,1,1,1,1,1,1
4,9,11,1,0,0,1,1,1,1,1,1,1,1,1
4,10,12,1,0,0,1,1,1,1,1,1,1,1,1
5,10,11,1,0,0,1,1,1,1,1,1,1,1,1
