0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
11,12,1,0,2,1,0,0,1,0,0,1,0,1,1
12,12,0,0,2,2,0,0,1,0,0,1,0,1,1
11,12,1,1,2,0,0,0,1,1,0,1,0,1,1
13,10,3,0,2,1,0,0,1,0,0,1,0,1,1
12,10,2,0,2,1,0,0,1,0,0,1,0,1,1
11,11,2,1,2,0,0,0,1,1,0,1,0,1,1
10,12,2,1,2,0,0,0,1,1,0,1,0,1,1
12,12,4,1,2,1,0,0,1,0,0,1,0,1,1
12,13,5,1,2,1,0,0,1,0,0,1,0,1,1
11,15,6,1,2,1,0,0,1,1,0,1,0,1,1
10,16,6,1,2,0,0,0,1,1,0,1,0,1,1
11,16,5,1,2,0,0,0,1,1,0,1,0,1,1
12,15,3,2,2,0,0,0,1,1,0,1,0,1,1
12,16,4,2,2,0,0,0,1,1,0,1,0,1,1
12,14,4,2,2,0,0,1,1,1,1,1,1,1,1
14,15,3,2,2,0,0,0,1,1,0,1,0,1,1
14,14,4,2,2,0,0,1,1,1,1,1,1,1,1
13,13,2,2,2,0,0,1,1,1,1,1,1,1,1
11,13,2,2,2,0,0,1,0,1,1,1,1,1,1
12,13,1,2,2,0,0,1,1,1,1,1,1,1,1
14,14,2,2,2,0,0,1,1,1,1,1,1,1,1
15,16,1,2,2,0,0,1,1,1,1,1,0,0,0
15,15,2,2,2,0,0,1,1,1,1,1,0,0,0
13,13,4,2,2,0,0,1,1,1,1,1,0,0,0
13,14,5,2,2,0,0,1,1,1,1,1,0,0,0
12,13,5,2,2,0,0,1,1,1,1,1,0,0,0
13,12,3,2,2,0,0,1,1,1,1,1,0,0,0
12,10,2,2,2,0,0,1,1,1,1,0,0,0,0
14,10,4,2,2,0,0,1,1,1,1,1,0,0,0
13,8,5,2,2,0,0,1,1,1,1,0,0,0,0
12,9,5,2,2,0,0,1,1,1,1,0,0,0,0
12,8,6,2,2,0,0,1,1,1,1,0,0,0,0
11,9,6,2,2,0,0,1,1,1,1,0,0,0,0
12,9,7,2,2,0,0,1,1,1,1,0,0,0,0
12,11,7,2,2,0,0,1,1,1,1,1,0,0,0
10,9,9,2,2,0,0,1,0,1,1,1,1,1,1
11,8,11,2,2,0,0,1,0,1,1,1,1,1,1
11,8,11,2,2,0,0,1,0,1,1,1,1,1,1
12,9,11,2,2,0,0,1,1,1,1,1,0,0,0
11,7,12,2,1,0,0,1,1,1,1,0,0,0,0
11,7,12,2,1,0,0,1,1,1,1,0,0,0,0
10,6,12,2,1,0,0,0,1,1,1,1,1,1,0
9,7,12,2,1,0,1,1,1,1,1,1,1,0,1
11,6,11,2,1,0,0,0,1,1,1,1,1,1,0
10,7,11,2,1,0,1,1,1,1,1,1,1,0,1
9,7,10,2,1,0,1,1,1,1,1,1,1,0,1
11,6,9,2,1,0,0,0,1,1,1,1,1,1,0
10,7,7,2,2,0,0,0,1,1,1,1,1,1,0
11,6,7,2,1,0,0,0,1,1,1,1,1,1,0
10,7,7,2,2,0,0,0,1,1,1,1,1,1,0
12,8,8,2,2,0,0,1,0,1,1,1,1,1,1
12,6,6,2,2,0,0,0,1,1,1,1,1,1,0
14,6,8,2,2,0,0,1,1,1,1,0,0,0,0
15,7,8,2,2,0,0,1,1,1,1,1,0,0,0
14,6,8,2,2,0,0,1,0,1,1,1,1,1,1
14,6,8,2,2,0,0,1,0,1,1,1,1,1,1
15,6,9,2,2,0,0,1,0,1,1,1,1,1,1
15,5,10,2,2,0,0,1,0,1,1,1,1,1,1
16,5,11,2,2,0,0,1,1,0,1,1,1,1,1
16,7,9,2,2,0,0,1,1,1,1,1,1,1,1
17,7,10,2,2,0,0,0,1,1,0,1,0,1,1
15,6,9,2,2,0,0,0,1,1,0,1,0,1,1
15,5,10,2,2,0,0,0,1,0,0,1,0,1,1
14,6,8,2,2,0,0,0,1,0,0,1,0,1,1
14,5,9,2,2,0,0,0,1,0,0,1,0,1,1
13,5,8,2,2,0,0,0,1,0,0,1,0,1,1
15,5,10,2,2,0,0,0,1,1,0,1,0,1,1
14,5,9,2,2,0,0,0,1,0,0,1,0,1,1
13,4,9,2,2,0,0,1,0,1,1,1,1,1,1
13,4,9,2,2,0,0,1,1,1,1,1,1,1,1
11,2,9,0,2,0,0,1,0,1,1,1,1,1,1
12,4,8,2,2,0,0,1,1,1,1,1,1,1,1
14,4,10,2,2,0,0,1,1,1,1,1,1,1,1
13,2,11,1,2,0,0,1,1,0,1,1,1,1,1
13,3,10,1,2,0,0,1,1,1,1,1,1,1,1
11,5,10,1,2,1,0,1,1,1,1,1,1,1,1
10,5,9,0,2,1,0,1,1,1,1,1,1,1,1
10,3,9,0,2,2,0,1,1,1,1,0,1,1,1
11,3,8,0,2,2,0,1,1,1,1,1,1,1,1
13,5,8,0,2,2,0,1,0,1,1,1,1,1,1
13,4,9,0,2,2,0,1,0,1,1,1,1,1,1
13,3,10,0,2,2,0,1,0,1,1,1,1,1,1
13,2,11,0,1,2,0,1,0,1,1,1,1,1,1
13,1,12,0,1,2,0,1,0,1,1,1,1,10,1
13,1,14,0,1,1,1,0,1,1,10,1,1,1,0
14,1,13,0,1,2,0,1,1,1,0,1,1,10,1
15,1,14,0,1,2,0,0,1,1,1,1,0,10,1
15,1,14,0,1,2,0,0,1,1,1,1,0,10,1
14,1,15,0,1,1,1,1,1,0,10,1,1,1,1
14,2,14,0,1,2,1,1,1,0,1,1,10,1,1
14,3,13,0,1,2,1,1,1,0,1,1,1,1,1
14,2,12,0,1,2,0,1,1,0,1,1,1,1,1
14,3,11,0,1,2,0,1,0,1,1,0,1,1,1
14,4,10,0,2,2,0,1,1,0,0,1,1,1,1
14,4,10,0,2,2,0,1,1,0,0,1,1,1,1
15,5,10,0,2,2,0,0,0,0,1,0,0,1,1
15,6,9,0,2,2,0,0,0,0,1,1,1,0,1
14,6,8,0,2,2,0,0,0,0,1,1,1,0,1
15,7,8,0,2,2,0,1,0,0,0,1,0,1,0
15,7,8,0,2,2,0,1,0,0,0,1,0,1,0
14,8,6,0,2,2,0,1,0,0,0,1,0,1,0
13,9,8,0,2,2,0,1,0,0,0,1,0,1,0
11,7,6,0,2,2,0,0,0,0,1,1,1,0,1
10,8,8,0,2,2,0,0,0,0,1,1,1,0,1
11,7,6,0,2,2,0,0,0,0,1,1,1,0,1
12,8,6,0,2,2,0,0,0,0,1,1,1,0,1
12,9,7,0,2,2,0,0,0,0,1,1,1,0,1
13,10,9,0,2,2,0,0,0,0,1,1,1,0,1
13,9,10,0,2,2,0,0,0,0,1,1,1,0,1
14,10,10,0,2,2,0,0,0,0,1,1,1,0,1
13,9,10,0,2,2,0,0,0,0,1,1,1,0,1
14,10,10,0,2,2,0,0,0,0,1,1,1,0,1
14,10,10,0,2,2,0,1,0,0,0,1,0,1,0
14,11,9,0,2,2,0,1,0,0,0,1,0,1,0
13,11,8,0,2,2,0,0,1,1,0,0,0,0,1
14,11,7,0,2,2,0,0,1,1,0,0,0,0,1
13,10,7,0,2,2,0,0,1,1,0,0,0,0,1
15,10,5,0,2,2,0,1,0,0,0,1,0,1,0
16,10,6,0,2,2,0,1,0,0,0,1,0,1,0
15,9,6,0,2,2,0,1,0,0,0,1,0,1,0
14,8,6,0,2,2,0,0,1,1,0,0,0,0,1
14,7,7,0,2,2,0,0,1,1,0,0,0,0,1
15,7,8,0,2,2,0,0,1,1,0,0,0,0,1
14,6,8,0,2,1,0,0,1,1,0,0,0,0,1
14,7,7,0,2,2,0,1,0,0,0,1,0,1,0
13,6,7,0,2,2,0,1,0,0,0,1,0,1,0
14,7,7,0,2,2,0,1,0,0,0,1,0,1,0
13,7,6,0,2,2,0,1,0,0,0,1,0,1,0
13,5,8,0,2,2,0,0,1,1,0,0,0,0,1
14,4,10,0,2,2,0,0,1,1,0,0,0,0,1
15,3,12,0,2,1,0,0,1,1,0,0,0,0,1
14,3,11,0,2,1,0,0,1,1,0,0,0,0,1
14,4,10,0,2,2,0,1,0,0,0,1,0,1,0
15,5,10,0,2,2,0,1,0,0,0,1,0,1,0
13,5,8,0,2,2,0,0,1,1,0,0,0,0,1
13,7,6,0,2,2,0,1,0,0,0,1,0,1,0
11,5,6,0,2,2,0,0,1,1,0,0,0,0,1
12,6,8,0,2,2,0,0,1,1,0,0,0,0,1
13,7,8,0,2,2,0,0,1,1,0,0,0,0,1
12,6,6,0,2,2,0,0,1,1,0,0,0,0,1
11,7,6,0,2,2,0,0,1,1,0,0,0,0,1
12,6,6,0,2,2,0,0,1,1,0,0,0,0,1
11,5,6,0,2,2,0,0,1,1,0,0,0,0,1
10,5,7,0,2,1,0,0,1,1,0,0,0,0,1
10,7,5,0,2,2,0,1,0,0,0,1,0,1,0
10,6,6,0,2,2,0,0,0,0,1,1,1,0,1
10,6,6,0,2,2,0,1,0,0,0,1,0,1,0
8,5,5,0,2,2,0,0,0,0,1,1,1,0,1
7,6,5,0,2,2,0,0,0,0,1,1,1,0,1
8,5,3,0,2,2,0,0,0,0,1,1,1,0,1
7,6,1,0,2,2,0,0,0,0,1,1,1,0,1
9,6,3,0,2,2,0,1,0,0,0,1,0,1,0
8,6,2,0,2,2,0,1,0,0,0,1,0,1,0
6,5,1,0,2,0,0,0,1,1,0,0,0,0,1
7,6,1,0,2,1,0,0,1,1,0,0,0,0,1
7,7,2,1,2,1,0,0,1,1,0,0,0,0,1
8,7,3,1,2,1,0,0,1,1,0,0,0,0,1
8,6,4,1,2,1,0,0,1,1,0,0,0,0,1
8,5,3,0,2,1,0,0,1,1,0,0,0,0,1
9,6,5,1,2,1,0,0,1,1,0,0,0,0,1
9,7,4,1,2,1,0,0,1,1,0,0,0,0,1
11,7,4,0,2,2,0,1,0,0,0,1,0,1,0
10,8,4,0,2,2,0,1,0,0,0,1,0,1,0
10,9,5,0,2,2,0,1,0,0,0,1,0,1,0
10,9,5,0,2,2,0,1,0,0,0,1,0,1,0
9,8,5,0,2,2,0,0,0,0,1,1,1,0,1
8,6,6,0,2,2,0,0,0,0,1,0,0,1,1
9,6,7,0,2,2,0,0,0,0,1,0,0,1,1
9,6,7,0,2,2,0,0,0,0,1,0,0,1,1
9,6,9,0,2,1,0,0,0,0,1,1,1,0,1
10,6,8,0,2,1,0,0,0,0,1,1,1,0,1
9,6,7,0,2,1,0,0,0,0,1,1,1,0,1
