0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
11,6,7,1,0,0,1,1,1,1,1,1,1,1,1
9,6,5,1,0,0,1,1,1,1,1,1,1,1,1
11,7,6,1,0,0,1,1,1,1,1,1,1,1,1
9,5,6,1,0,0,1,1,1,1,1,1,1,1,1
8,5,5,1,0,0,1,1,1,1,1,1,1,1,1
7,6,5,1,0,0,1,1,1,1,1,1,1,1,1
8,5,3,1,0,0,1,1,1,1,1,1,1,0,1
8,7,1,1,0,0,1,1,1,1,-10,1,0,1,0
9,6,3,1,0,0,1,1,1,1,1,1,1,0,1
7,5,2,1,0,0,1,-10,1,1,1,1,0,1,0
6,5,1,0,0,0,1,1,1,1,-10,1,1,1,1
7,6,1,1,0,0,1,1,-10,1,1,1,0,1,0
7,7,2,1,0,0,1,1,1,1,1,1,0,1,0
8,7,3,1,0,0,1,1,1,1,0,0,0,1,1
8,6,4,1,0,0,1,1,1,1,0,0,0,1,1
8,5,3,1,0,0,1,1,1,1,0,0,0,1,1
9,6,5,1,0,0,1,0,1,0,0,1,1,1,1
10,6,4,1,0,0,1,0,1,0,0,1,1,1,1
11,7,4,1,0,0,1,0,1,1,1,1,1,1,1
10,8,4,1,0,0,1,1,0,1,1,1,1,1,1
10,9,5,1,0,0,1,1,0,1,1,1,1,1,1
9,8,5,1,0,0,1,1,0,1,1,1,1,1,1
8,7,5,1,0,0,1,1,0,1,1,1,1,1,1
8,6,6,1,0,0,1,1,0,1,1,1,1,1,1
9,6,7,1,0,0,1,1,1,1,1,1,1,0,1
10,7,7,1,0,0,1,1,1,1,1,1,1,0,1
9,6,9,1,0,0,1,0,1,1,1,1,1,1,0
10,6,8,1,0,0,1,1,1,1,1,1,1,0,1
9,6,7,1,0,0,1,1,0,1,1,1,1,1,1
9,6,7,1,0,0,1,1,1,0,0,1,1,1,1
10,7,7,1,0,0,1,1,0,1,1,1,1,1,1
11,7,8,1,0,0,1,1,1,1,1,1,1,0,1
10,5,7,1,0,0,1,1,1,1,1,1,1,0,1
9,5,6,1,0,0,1,1,0,1,1,1,1,1,1
11,6,7,1,0,0,1,1,1,1,1,1,1,0,1
12,5,7,1,0,0,1,1,1,1,1,1,0,1,1
12,5,7,1,0,0,1,1,1,1,1,1,0,1,1
12,5,7,1,0,0,1,1,1,1,1,0,1,1,1
11,4,7,1,0,0,1,1,1,0,1,1,1,1,0
10,4,6,1,0,0,1,1,0,1,1,0,1,1,1
11,5,6,1,0,0,1,1,0,1,1,0,1,1,1
