0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
13,13,0,0,0,1,1,1,1,0,0,1,1,1,1
13,13,0,0,0,1,1,1,1,0,0,1,1,1,1
13,14,1,0,0,1,1,1,1,0,0,1,1,1,1
11,14,3,0,0,1,1,0,1,1,1,1,1,0,0
12,15,3,0,0,1,1,0,1,1,1,1,1,0,0
12,14,4,0,0,1,1,0,1,1,1,1,1,0,0
11,12,3,0,0,1,1,0,1,1,1,1,1,0,0
10,10,4,0,0,1,1,0,1,1,1,1,1,0,0
10,11,3,0,0,1,1,0,0,1,1,1,1,1,0
8,10,2,0,0,1,1,1,0,0,1,1,1,1,1
9,12,3,0,0,1,1,1,0,0,1,1,1,1,1
8,10,2,0,0,1,1,1,0,0,1,1,1,1,1
9,11,2,0,0,1,1,1,0,0,1,1,1,1,1
11,13,2,0,0,1,1,0,0,1,1,1,1,1,0
10,14,4,0,0,1,1,1,1,1,1,0,1,1,1
10,13,5,0,0,1,1,1,1,1,1,0,1,1,1
11,14,5,0,0,1,1,1,1,1,1,0,1,1,1
11,14,3,0,0,1,1,1,1,1,1,1,1,1,1
11,15,4,0,0,1,1,1,1,1,1,1,1,1,1
10,15,5,0,0,1,1,1,1,1,1,1,1,1,1
10,15,5,0,0,1,1,1,1,1,1,1,1,1,1
11,15,4,0,0,1,1,1,1,1,1,1,1,1,1
9,14,5,0,0,1,1,1,1,1,1,1,1,0,1
9,15,6,0,0,1,1,1,1,1,0,1,1,1,0
8,14,6,0,0,1,1,0,1,1,1,0,1,1,1
8,13,7,1,0,0,1,1,1,0,1,1,0,0,0
9,13,8,1,0,0,1,1,0,1,1,1,0,0,0
10,13,9,1,0,0,1,0,1,1,1,1,0,0,0
10,13,9,1,0,0,1,0,1,1,1,1,0,0,0
9,12,7,1,0,0,1,1,0,1,1,1,0,0,0
9,12,7,1,0,0,1,1,0,1,1,1,0,0,0
9,13,8,1,0,0,1,1,0,1,1,1,0,0,0
8,14,8,0,0,0,1,1,0,1,1,1,0,0,0
8,12,10,0,0,0,1,0,1,1,1,1,0,0,0
10,13,11,0,0,0,1,1,1,1,1,1,0,0,0
11,13,10,0,0,1,1,1,1,1,1,1,1,1,1
