0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
14,9,9,1,2,0,0,0,1,0,0,1,1,0,0
12,9,11,1,2,0,0,1,0,1,1,1,0,0,0
13,11,10,2,2,0,0,0,1,0,0,1,1,0,0
13,11,10,2,2,0,0,0,1,0,0,1,1,0,0
12,12,10,2,2,0,0,0,1,0,0,1,1,0,0
12,11,9,2,2,0,0,0,1,0,0,1,1,0,0
12,10,10,1,2,0,0,0,1,0,0,1,1,0,0
12,10,10,1,2,1,0,0,1,1,0,0,0,1,1
13,10,9,2,2,0,0,0,1,0,0,1,1,0,0
13,9,8,2,2,0,0,1,0,1,1,1,0,0,0
13,9,8,2,2,0,0,1,0,1,1,1,0,0,0
14,10,8,2,2,0,0,1,0,1,1,1,0,0,0
15,9,8,1,2,0,0,1,0,1,1,1,0,0,0
14,8,8,1,2,0,0,0,1,1,1,1,0,0,0
13,7,8,1,2,0,0,0,1,1,1,1,0,0,0
13,8,9,1,2,0,0,0,1,1,1,1,0,0,0
13,9,8,2,2,0,0,0,1,1,1,1,0,0,0
13,10,9,2,2,0,0,1,0,1,1,1,0,0,0
12,9,11,1,2,0,0,1,0,1,1,1,0,0,0
12,8,10,1,2,0,0,0,1,1,1,1,0,0,0
12,9,11,1,2,0,0,1,0,1,1,1,0,0,0
11,10,13,1,2,0,0,1,0,1,1,1,0,0,0
10,10,12,1,2,0,0,1,0,1,1,1,0,0,0
9,11,12,2,2,0,0,1,0,1,1,1,0,0,0
9,11,12,2,2,0,0,1,0,1,1,1,0,0,0
8,9,13,1,2,0,0,0,1,1,1,1,0,0,0
9,8,11,1,2,0,0,0,1,1,1,1,0,0,0
9,8,9,1,2,0,0,1,0,1,1,1,0,0,0
9,9,8,1,2,0,0,0,1,0,0,1,1,0,0
8,8,8,1,2,0,0,1,0,1,1,1,0,0,0
8,8,8,1,2,0,0,1,0,1,1,1,0,0,0
8,7,7,1,2,0,0,1,0,1,1,1,0,0,0
7,5,6,1,2,0,0,0,1,1,1,1,0,0,0
6,5,5,1,2,1,0,1,1,1,0,1,1,1,1
7,5,6,1,2,0,0,0,1,1,1,1,0,0,0
6,5,7,1,2,0,0,1,1,1,1,1,0,0,0
8,6,6,1,2,0,0,0,1,1,1,1,0,0,0
8,4,4,1,2,0,0,1,1,1,1,1,0,0,0
7,5,4,1,2,1,0,1,1,0,1,1,1,1,1
6,5,3,1,2,1,0,1,1,0,1,1,1,1,1
4,3,1,1,2,0,0,1,0,1,1,1,1,1,1
6,3,3,1,2,0,0,1,1,1,1,1,0,0,0
6,4,2,1,2,0,0,1,1,1,1,1,0,0,0
7,5,2,1,2,0,0,0,1,1,1,1,0,0,0
7,5,2,1,2,0,0,1,0,1,1,1,0,0,0
8,6,2,2,2,0,0,1,0,1,1,1,0,0,0
8,6,2,1,2,0,0,0,1,0,0,1,1,0,0
7,7,2,0,2,1,0,0,1,1,0,0,0,1,1
7,6,1,1,2,0,0,0,1,0,0,1,1,0,0
6,7,1,0,2,1,0,0,1,1,0,0,0,1,1
8,6,2,1,2,0,0,0,1,0,0,1,1,0,0
8,7,1,1,2,0,0,0,1,0,0,1,1,0,0
7,6,1,0,2,0,0,0,1,0,0,1,1,0,0
6,4,2,0,2,0,0,1,0,1,1,1,0,0,0
7,5,2,0,2,0,0,1,0,1,1,1,0,0,0
8,6,4,1,2,0,0,1,0,1,1,1,0,0,0
7,6,3,1,2,0,0,1,0,1,1,1,0,0,0
7,6,3,1,2,0,0,1,0,1,1,1,0,0,0
7,7,2,1,2,0,0,1,0,1,1,1,0,0,0
6,5,1,0,2,0,0,0,1,1,1,1,0,0,0
7,6,1,0,2,0,0,0,1,1,1,1,0,0,0
8,6,2,1,2,0,0,0,1,1,1,1,0,0,0
6,5,1,0,2,0,0,1,1,1,1,1,0,0,0
6,5,1,0,2,0,0,1,1,1,1,1,0,0,0
7,5,2,0,2,0,0,1,1,1,1,1,0,0,0
8,5,3,0,2,0,0,1,1,1,1,1,0,0,0
10,6,4,0,2,2,0,1,1,0,1,1,1,1,1
9,5,4,0,2,0,0,1,1,1,1,1,0,0,0
8,3,5,0,2,0,0,1,1,1,1,1,0,0,0
9,4,5,0,2,2,0,1,0,1,1,1,1,1,1
8,3,5,0,2,2,0,0,1,0,1,1,1,1,1
7,1,6,0,2,1,0,1,0,1,1,1,1,1,1
8,3,7,1,2,1,0,0,1,0,1,1,1,1,1
7,3,6,1,2,1,0,1,0,1,1,1,1,1,1
5,5,6,1,2,0,0,1,1,1,1,1,0,0,0
5,4,5,2,2,0,0,1,1,0,1,1,0,0,0
4,4,4,2,2,0,0,1,1,0,1,1,0,0,0
5,5,4,2,2,0,0,1,1,0,1,1,0,0,0
4,5,5,2,2,0,0,1,1,0,1,1,0,0,0
3,3,6,1,1,0,0,0,1,1,1,0,1,1,1
5,5,6,1,2,1,0,1,0,1,1,1,1,1,1
4,4,6,1,2,1,0,1,0,1,1,1,1,1,1
3,3,4,1,2,0,0,1,0,1,1,1,1,1,1
3,2,5,1,1,1,0,0,1,1,1,0,1,1,1
3,4,7,1,1,0,1,1,1,0,1,1,0,0,0
