0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
14,15,7,1,0,0,1,1,0,0,1,0,0,0,1
14,14,8,1,0,0,1,1,0,0,1,0,0,0,1
14,13,7,1,0,0,1,1,0,0,1,0,0,0,1
14,13,7,1,0,0,1,1,0,0,1,0,0,0,1
14,14,6,1,0,0,1,1,0,0,1,0,0,0,1
13,15,6,1,0,0,1,1,1,0,1,1,0,0,0
12,15,7,1,0,0,1,1,1,0,1,1,0,0,0
12,14,6,1,0,0,1,1,0,0,1,0,0,0,1
12,14,6,1,0,0,1,1,0,0,1,0,0,0,1
13,12,7,1,0,0,1,1,0,0,1,0,0,0,1
13,11,8,1,0,0,1,1,0,0,1,0,0,0,1
13,12,7,1,0,0,1,1,0,0,1,0,0,0,1
13,13,6,1,0,0,1,1,0,0,1,0,0,0,1
11,13,6,1,0,0,1,1,1,0,1,1,0,0,0
11,13,6,1,0,0,1,1,1,0,1,1,0,0,0
13,11,6,1,0,0,1,1,0,0,1,0,0,0,1
14,10,6,1,0,0,1,1,0,0,1,0,0,0,1
13,11,6,1,0,0,1,1,0,0,1,0,0,0,1
12,12,6,1,0,0,1,1,1,0,1,1,0,0,0
11,11,6,1,0,0,1,1,1,1,1,1,0,0,0
9,13,8,1,0,0,1,1,1,1,1,1,0,0,0
10,13,7,1,0,0,1,1,1,1,1,1,0,0,0
11,13,6,1,0,0,1,1,1,0,1,1,0,0,0
11,15,8,1,0,0,1,1,1,1,1,1,0,0,0
11,15,8,1,0,0,1,1,1,1,1,1,0,0,0
10,15,9,1,0,0,1,1,1,1,1,1,0,0,0
10,14,8,1,0,0,1,1,1,1,1,1,0,0,0
8,14,8,1,0,0,1,0,1,1,1,1,1,1,1
10,14,8,1,0,0,1,1,1,1,1,1,0,0,0
11,14,7,1,0,0,1,1,1,1,1,1,0,0,0
11,15,8,1,0,0,1,1,1,1,1,1,0,0,0
11,16,9,1,0,0,1,1,1,1,1,1,0,0,0
11,15,8,1,0,0,1,1,1,1,1,1,0,0,0
11,14,7,1,0,0,1,1,1,1,1,1,0,0,0
11,14,7,1,0,0,1,1,1,1,1,1,0,0,0
10,14,8,1,0,0,1,1,1,1,1,1,0,0,0
10,15,9,1,0,0,1,1,1,1,1,1,0,0,0
8,14,10,1,0,0,1,1,1,1,1,1,0,0,0
9,15,10,1,0,0,1,1,1,1,1,1,0,0,0
8,14,10,1,0,0,1,1,1,1,1,1,0,0,0
