0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
15,12,3,1,2,0,0,0,1,0,0,1,0,1,0
16,14,2,2,2,0,0,0,1,1,0,0,0,1,1
16,14,2,2,2,0,0,0,1,1,0,0,0,1,1
17,16,1,2,2,0,0,0,1,0,0,1,0,0,1
16,16,0,2,2,0,0,0,1,0,0,1,0,0,1
15,16,1,2,2,0,0,0,1,0,0,1,0,0,1
14,15,1,2,2,0,0,1,0,1,1,1,0,1,1
12,13,1,2,2,0,0,0,1,1,1,0,1,1,1
10,11,3,2,2,0,0,1,1,1,0,1,1,1,0
11,10,3,1,2,0,0,1,1,1,0,1,1,1,0
10,10,2,2,2,0,0,1,1,1,1,1,1,0,1
9,10,1,2,2,0,0,1,1,1,1,1,1,1,1
10,11,1,2,2,0,0,0,1,1,1,1,0,1,1
9,9,0,2,2,0,0,1,1,1,1,1,1,1,1
8,8,0,0,2,0,0,0,1,1,1,1,1,1,1
8,10,2,0,2,2,0,1,1,1,0,1,1,1,1
7,9,2,0,2,2,0,1,1,1,1,1,1,1,1
8,10,2,0,2,2,0,1,1,1,0,1,1,1,1
8,9,1,0,2,2,0,1,1,1,0,1,1,1,1
7,8,1,0,2,1,0,0,1,1,1,1,1,1,1
8,9,1,0,2,2,0,0,1,1,1,1,1,1,1
10,10,0,0,2,2,0,0,0,1,0,1,1,1,1
9,11,2,0,2,2,0,0,0,1,0,1,1,1,1
8,12,4,0,2,1,0,0,0,1,0,1,1,1,1
9,11,2,0,2,2,0,0,0,1,0,1,1,1,1
7,11,4,0,2,1,0,0,1,1,1,1,1,1,1
7,11,4,0,2,1,0,1,1,1,0,1,1,1,1
7,10,3,0,2,1,0,0,1,1,1,1,1,1,1
9,12,3,0,2,2,0,0,0,1,0,1,1,1,1
9,11,2,0,2,2,0,0,1,1,1,1,1,1,1
7,10,3,0,2,2,0,1,1,1,1,1,1,1,1
5,9,4,0,2,1,0,1,1,1,1,0,1,1,0
5,8,3,0,2,1,0,1,1,1,1,0,1,1,0
5,9,4,0,2,1,0,1,1,0,1,1,1,1,0
3,8,5,0,2,1,0,1,0,0,1,1,1,0,1
4,8,4,0,2,1,0,1,0,0,1,1,1,0,1
3,7,4,0,2,1,0,0,0,1,1,1,0,1,1
3,8,5,0,2,1,0,1,0,0,1,1,1,0,1
2,7,5,0,2,1,0,1,0,0,1,1,1,0,1
2,6,4,0,2,0,0,1,0,0,1,1,1,0,1
1,7,6,0,2,1,0,1,0,0,1,10,1,0,1
